actual_worth,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,has_parking,instance_date,master_project_ar,master_project_en,meter_rent_price,meter_sale_price,nearest_landmark_ar,nearest_landmark_en,nearest_mall_ar,nearest_mall_en,nearest_metro_ar,nearest_metro_en,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3,procedure_area,procedure_id,procedure_name_ar,procedure_name_en,project_name_ar,project_name_en,project_number,property_sub_type_ar,property_sub_type_en,property_sub_type_id,property_type_ar,property_type_en,property_type_id,property_usage_ar,property_usage_en,reg_type_ar,reg_type_en,reg_type_id,rent_value,rooms_ar,rooms_en,transaction_id,trans_group_ar,trans_group_en,trans_group_id,load_timestamp,instance_date_parsed
591241.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,فيتر ريزيدنس,V1TER RESIDENCE,1,2023-11-17,قرية جميرا الدائرية,Jumeirah Village Circle,,16247.35,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,36.39,102,بيع - تسجيل مبدئى,Sell - Pre registration,V1TER Residence,V1TER Residence,2710.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2023-61170,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-11-17
3498549.0,330,مرسى دبي,Marsa Dubai,باي فيو البرج 1,BAYVIEW Tower 1,1,2023-08-28,دبي هاربر,Dubai Harbour,,50086.6,,,,,,,1.0,1.0,0.0,69.85,102,بيع - تسجيل مبدئى,Sell - Pre registration,باي فيو,BAYVIEW,2646.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-42316,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-08-28
1011743.0,330,مرسى دبي,Marsa Dubai,مارينا كراون تاور,MARINA CROWN TOWER,1,2025-07-03,دبي مارينا,Dubai Marina,,12923.02,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مينا السياحي,Mina Seyahi,1.0,1.0,0.0,78.29,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2025-28184,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-07-03
4300000.0,330,مرسى دبي,Marsa Dubai,جراند بلو تاور التصميم الداخلي لإيلي صعب تاور 1,Grand Bleu Tower interiors by Elie Saab Tower 1,1,2024-07-04,دبي هاربر,Dubai Harbour,,32132.72,,,,,,,1.0,1.0,0.0,133.82,102,بيع - تسجيل مبدئى,Sell - Pre registration,جراند بلو تاور، التصميم الداخلي لايلي صعب,Grand Bleu Tower interiors by Elie Saab,2152.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2024-47878,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-07-04
2542000.0,526,الخليج التجارى,Business Bay,كانال كراون 2,Canal Crown 2,1,2024-04-29,الخليج التجاري,Business Bay,,31495.48,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,80.71,102,بيع - تسجيل مبدئى,Sell - Pre registration,قنال كراون 2,CANAL CROWN 2,2626.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-26461,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-04-29
632930.0,442,البرشاء جنوب الخامسة,Al Barsha South Fifth,التاي تاور,ALTAI TOWER,1,2025-05-19,قرية جميرا المثلثة,Jumeirah Village Triangle,,20221.41,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,ابن بطوطة مول,Ibn-e-Battuta Mall,برج هاربور,Harbour Tower,1.0,1.0,0.0,31.3,102,بيع - تسجيل مبدئى,Sell - Pre registration,التاي تاور,ALTAI TOWER,2636.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2025-42164,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-05-19
1128888.0,526,الخليج التجارى,Business Bay,أبسايد ليفينج,UPSIDE LIVING,1,2023-12-25,الخليج التجاري,Business Bay,,32152.89,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,1.0,1.0,0.0,35.11,41,بيع مبدئى,Delayed Sell,آبسايد ليفينج,UPSIDE Living,2164.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-41-2023-25982,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-12-25
716108.0,526,الخليج التجارى,Business Bay,هاميلتون ريسيدينسي,HAMILTON  RESIDENCY,1,2024-06-24,الخليج التجاري,Business Bay,,14262.26,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,3.0,1.0,0.0,50.21,11,بيع,Sell,هاملتون ريزيدنس,HAMILTON RESIDENCY,56.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2024-22619,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-06-24
2400000.0,390,برج خليفة,Burj Khalifa,ذا سانت ريجيز ريزيدنسز - تاور 1,The St. Regis Residences - Tower 1,1,2024-01-25,داون تاون دبي,DownTown Dubai,,31880.98,برج خليفة,Burj Khalifa,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,2.0,1.0,0.0,75.28,102,بيع - تسجيل مبدئى,Sell - Pre registration,ذا سانت ريجيز ريزيدنسز، داون تاون دبي,"The St. Regis Residences, Downtown Dubai",1816.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-4607,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-01-25
700000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,ليفيل ريزيدينزا,Livel Residenza,1,2026-06-25,قرية جميرا الدائرية,Jumeirah Village Circle,,16650.81,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,42.04,102,بيع - تسجيل مبدئى,Sell - Pre registration,ليفيل ريزيدنزا,Livel Residenza,3072.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2026-56506,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-06-25
38000000.0,410,نخلة جميرا,Palm Jumeirah,وان ات نخلةجميرا,ONE AT PALM JUMEIRAH,1,2024-01-03,نخلة جميرا,Palm Jumeirah,,79391.61,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,1.0,0.0,478.64,11,بيع,Sell,ون في بالم جميرا,ONE AT PALM JUMEIRAH,1631.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,أربع غرف,4 B/R,1-11-2024-152,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-01-03
587000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,بن غاطي أزور,Binghatti Azure,1,2024-04-25,قرية جميرا الدائرية,Jumeirah Village Circle,,17923.66,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,32.75,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي ازيور,Binghatti Azure,2862.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2024-25654,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-04-25
860871.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,باركوود ريزيدنسز,PARKWOOD RESIDENCES,1,2024-11-27,قرية جميرا الدائرية,Jumeirah Village Circle,,11627.11,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,2.0,0.0,74.04,102,بيع - تسجيل مبدئى,Sell - Pre registration,باركوود ريزيدنسز,PARKWOOD RESIDENCES,2764.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-99803,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-27
9100000.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,,,0,2025-04-08,حدائق الشيخ محمد بن راشد - ديستركت 7,HADAEQ SHEIKH MOHAMMED BIN RASHID - DISRICT 7,,36669.89,,,,,,,1.0,1.0,0.0,248.16,102,بيع - تسجيل مبدئى,Sell - Pre registration,كيتوراه ريزيرف,Keturah Reserve,2924.0,فيلا,Villa,4.0,فيلا,Villa,4,سكني,Residential,على الخارطة,Off-Plan Properties,0,,أربع غرف,4 B/R,1-102-2025-28301,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-04-08
2350000.0,330,مرسى دبي,Marsa Dubai,شمس 2,Shams 2,1,2025-09-19,جميرا بيتش ريزيدنس  - الجيه بي آر,Jumeriah Beach Residence  - JBR,,19122.79,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,122.89,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-38905,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-19
1450000.0,410,نخلة جميرا,Palm Jumeirah,فندق و شقق سفن  النخلة - اي,SEVEN HOTEL & APARTMENTS THE PALM - A,1,2025-09-03,نخلة جميرا,Palm Jumeirah,,44099.76,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,1.0,0.0,32.88,11,بيع,Sell,فندق وشقق سفن - النخلة,Seven Hotel and Apartments The Palm,1962.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2025-36970,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-03
3332000.0,330,مرسى دبي,Marsa Dubai,داماك باي - تاور اي,DAMAC BAY - TOWER A,1,2023-05-23,دبي هاربر,Dubai Harbour,,38870.74,,,,,,,1.0,1.0,0.0,85.72,102,بيع - تسجيل مبدئى,Sell - Pre registration,داماك باي,DAMAC BAY,2559.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2023-23894,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-05-23
2200000.0,526,الخليج التجارى,Business Bay,برج الحبتور,Al Habtoor Tower,1,2025-09-17,,,,22762.55,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,96.65,102,بيع - تسجيل مبدئى,Sell - Pre registration,برج الحبتور,Al Habtoor Tower,2656.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2025-89761,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-17
1880470.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,لوما بارك فيوز,LUMA PARK VIEWS,1,2024-11-29,قرية جميرا الدائرية,Jumeirah Village Circle,,15052.19,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مارينا مول,Marina Mall,محطة مترو النخيل,Nakheel Metro Station,1.0,1.0,0.0,124.93,102,بيع - تسجيل مبدئى,Sell - Pre registration,لوما بارك فيوز,Luma Park Views,2676.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,ثلاث غرف,3 B/R,1-102-2024-100819,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-29
700000.0,330,مرسى دبي,Marsa Dubai,مارينا دايموند - 3,MARINA DIAMOND-3,1,2024-09-19,دبي مارينا,Dubai Marina,,17561.47,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مرسى دبي,Dubai Marina,1.0,1.0,0.0,39.86,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,استوديو,Studio,1-11-2024-35069,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-09-19
1173752.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,جوار من بدر,JEEWAR by Badr,1,2025-09-24,قرية جميرا الدائرية,Jumeirah Village Circle,,16065.59,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,2.0,1.0,0.0,73.06,460,بيع مقيد بسنوات الدفع,Sale On Payment Plan,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-460-2025-465,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-09-24
4989999.0,390,برج خليفة,Burj Khalifa,بن غاطي سكاي بليد,Binghatti Skyblade,1,2025-11-10,داون تاون دبي,DownTown Dubai,,43125.05,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,1.0,0.0,115.71,102,بيع - تسجيل مبدئى,Sell - Pre registration,بن غاطي سكاي بليد,Binghatti Skyblade,3725.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2025-113697,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-11-10
1750000.0,442,البرشاء جنوب الخامسة,Al Barsha South Fifth,سكن 02 من تصميم ند الغرير,02 Residence by Ned Al Ghurair,1,2025-07-01,قرية جميرا المثلثة,Jumeirah Village Triangle,,15548.65,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,ابن بطوطة مول,Ibn-e-Battuta Mall,برج هاربور,Harbour Tower,1.0,1.0,0.0,112.55,11,بيع,Sell,,,,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفتين,2 B/R,1-11-2025-27035,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-07-01
3180888.0,482,حدائق الشيخ محمد بن راشد,Hadaeq Sheikh Mohammed Bin Rashid,فيدا رزيدنسز دبي هيلز استيت,Vida Residences Dubai Hills Estate,1,2024-05-13,دبي هيلز استيت,Dubai Hills Estate,,27062.17,,,,,,,1.0,1.0,0.0,117.54,102,بيع - تسجيل مبدئى,Sell - Pre registration,فيدا رزيدنسزدبي هيلز استيت,Vida Residences Dubai Hills Estate,2795.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفتين,2 B/R,1-102-2024-31510,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-05-13
4800000.0,330,مرسى دبي,Marsa Dubai,فلل دبي مارينا كيز1,Dubai Marina Quays Villas1,1,2024-11-20,دبي مارينا,Dubai Marina,,19803.61,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ الجميرا,Jumeirah Beach Resdency,1.0,1.0,0.0,242.38,11,بيع,Sell,أرصفة مارينا,MARINA QUAYS,1456.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2024-44846,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-11-20
3200000.0,410,نخلة جميرا,Palm Jumeirah,مارينا ابارتمنتس 3,Marina Apartments 3,1,2023-02-06,نخلة جميرا,Palm Jumeirah,,14123.67,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,نخلة جميرا,Palm Jumeirah,1.0,2.0,0.0,226.57,11,بيع,Sell,مارينا ريزيدنس,MARINA RESIDENCE,1297.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2023-3280,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-02-06
8000000.0,330,مرسى دبي,Marsa Dubai,بلو واترز ريزيدنسز 9,Bluewaters Residences 9,1,2025-03-04,جزيرة بلووترز,Bluewaters Island,,40778.88,برج العرب,Burj Al Arab,مارينا مول,Marina Mall,مساكن شاطئ جميرا,Jumeirah Beach Residency,1.0,1.0,0.0,196.18,11,بيع,Sell,بلو واترز ريزيدنسز,Bluewaters Residences,1795.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,ثلاث غرف,3 B/R,1-11-2025-9055,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2025-03-04
2450000.0,390,برج خليفة,Burj Khalifa,برج خليفة,Burj Khalifa,1,2026-07-13,داون تاون دبي,DownTown Dubai,,23909.44,برج خليفة,Burj Khalifa,مول دبي,Dubai Mall,محطة مترو بوج خليفة دبي مول,Buj Khalifa Dubai Mall Metro Station,3.0,2.0,0.0,102.47,11,بيع,Sell,أبراج برج خليفة,BURJ KHALIFA TOWERS,1462.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,العقارات القائمة,Existing Properties,1,,غرفة,1 B/R,1-11-2026-21485,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2026-07-13
633000.0,441,البرشاء جنوب الرابعة,Al Barsha South Fourth,إليتز من دانوب - 1,Elitz By Danube - 1,1,2023-03-27,قرية جميرا الدائرية,Jumeirah Village Circle,,15484.34,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,مول الإمارات,Mall of the Emirates,مدينة دبي للإنترنت,Dubai Internet City,1.0,1.0,0.0,40.88,102,بيع - تسجيل مبدئى,Sell - Pre registration,إليتز من دانوب,Elitz By Danube,2533.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,استوديو,Studio,1-102-2023-14746,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2023-03-27
2245550.0,526,الخليج التجارى,Business Bay,كانال هايتس 2,Canal Heights 2,1,2024-03-11,الخليج التجاري,Business Bay,,29342.09,وسط مدينة دبي,Downtown Dubai,مول دبي,Dubai Mall,محطة مترو الخليج التجاري,Business Bay Metro Station,1.0,2.0,0.0,76.53,102,بيع - تسجيل مبدئى,Sell - Pre registration,قنال هايتس 2,CANAL HEIGHTS 2,2615.0,شقه سكنيه,Flat,60.0,وحدة,Unit,3,سكني,Residential,على الخارطة,Off-Plan Properties,0,,غرفة,1 B/R,1-102-2024-14985,مبايعات,Sales,1,2026-08-21T18:27:40.000Z,2024-03-11
